#=================================================================
# General info
# Report suite: Scotiabank Prod
"# Date: Aug 14, 2022 - Aug 20, 2022"
#=================================================================


##############################################
# iTrade
##############################################
Official Project Launch day:  Friday 6th August 2021
URL: https://www.scotiaitrade.com/en/home.html
Jira ticket : https://jira.agile.bns/browse/AADF-3107


##############################################
# How to use this Dashboard ?
##############################################
1 This dashboard is divided into multiple panels. All the panels are collapsed to increase the performance when dashboard loads.
"2 To Expand each panel, please look for an ""Left"" arrow next to ""X"" button and click on it."

"Please feel free to make changes to the dashboard, you can save your changes as your own copy. This dashboard will not be affected."
	To save your own copy follow these steps
Click on Project on the top
Click on Save as
Give appropriate name and save.
It will be saved in Workspace section under you profile. you can share your save dashboard too. Just click on share button above.


##############################################
# Read Me to understand more about the Metrics used for analytics
##############################################
Page Views:  Number of time page was loaded.
"Visits: A visit is defined as a sequence of consecutive page views without a 30-minute break, or continuous activity for 12 hours."
"Unique visitor: A unique visitor refers to a visitor who visits a site for the first time within a 2 years period. If visitor clears browser cookies or does not allow cookies, unique visitor count will be incremented every time when page is visited."
"Occurrences: The number of times a specific value is captured, plus the number of page views for which the given value persisted. In other words, Occurrences are sum of page views and page events. Occurrences are available in Analysis Workspace and in Ad Hoc Analysis."
"Bounces: If a visit consists of exactly one hit (ex: coming to web page and leaving without any further action) , the hit is considered a bounce."
Entries: the number of times a given dimension item is captured as the first value in a visit. This metric is helpful when you want to understand more about the first impressions visitors have on your site. Seeing the first values of a dimension can help you understand and optimize the experience a new visitor gets
Bounce Rate (Bounces/Entries): the ratio of visits that contained exactly one hit compared to the number of visits on that page. This metric is calculated using the formula Bounces divided by Entries.
Exits: The 'Exits' metric shows the number of times a given dimension item is captured as the last value in a visit.
Exit Rate: The percentage of traffic to a page for whom that was the last page or piece of content. This metric is calculate using formula Exits divided by Visits


#=================================================================
# iTrade Dashboard - EN
# Report suite: Scotiabank Global
"# Date: Aug 14, 2022 - Aug 20, 2022"
"# Segments: iTrade Hits, en"
# URL: https://www.scotiaitrade.com/en/home.html
# Jira ticket : https://jira.agile.bns/browse/AADF-3107
#=================================================================


##############################################
# Pages Visited
##############################################
,Page Views,Visits,Unique Visitors,Time Spent per Visit (seconds)
Page,38628,32987,26877,100.3876181584782
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®,18204,17111,12579,53.651745977405
SB:en:itrade:Scotia itrade mobile application terms and conditions,3003,2256,2175,46.40940525587828
SB:en:itrade:Scotia iTRADE® forms library - find all forms here,1826,1596,1063,271.4527081649151
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE,1211,1169,1158,58.475903614457835
SB:en:itrade:Special offers & exclusive programs | Scotia iTRADE®,1141,1089,1018,116.02380952380952
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®,1027,963,852,74.56723338485317
SB:en:itrade:Competitive pricing | Scotia iTRADE,878,841,736,161.26410256410256
SB:en:itrade:Contact us - customer support | Scotia iTRADE®,782,757,696,278.22222222222223
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®,771,764,762,98.76923076923077
SB:en:itrade:Scotia iTRADE® iClub - two level membership program | Scotia iTRADE®,640,631,626,25.02


##############################################
# URLs Visited
##############################################
,Page Views,Visits,Unique Visitors
Page URL (c19),38431,34062,27114
https://www.scotiaitrade.com/en/home.html,17932,17686,12567
https://www.scotiaitrade.com/en/home/campaigns/scotia-itrade-mobile-application-terms-and-conditions,3003,2256,2175
https://www.scotiaitrade.com/en/home/learning-centre/forms-library.html,1824,1949,1163
https://www.scotiaitrade.com/en/home/where-to-start.html,1207,1171,1160
https://www.scotiaitrade.com/en/home/special-offers-programs.html,1131,1103,1014
https://www.scotiaitrade.com/en/home/open-trading-account.html,1002,960,839
https://www.scotiaitrade.com/en/home/pricing-fees.html,878,910,769
https://www.scotiaitrade.com/en/home/contact-us.html,777,772,699
https://www.scotiaitrade.com/en/home/why-itrade.html,771,764,762
https://www.scotiaitrade.com/en/home/special-offers-programs/scotia-itrade-club.html,640,632,626


##############################################
# Key CTAs Clicked
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),21910,17272,11931
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®:page top CTA:Sign in,14310,12682,8486
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®:nav-btn:Accounts,697,606,454
SB:en:itrade:Scotia iTRADE® Trading Desk™ - one page trading console:page top CTA:Sign in,410,370,206
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page top CTA:Sign in,326,295,205
SB:en:itrade:Scotia iTRADE® forms library - find all forms here:page top CTA:Sign in,207,197,114
SB:en:itrade:Scotia iTRADE® forms library - find all forms here:nav-btn:Accounts,332,193,129
Internal Search,261,184,172
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®:nav-btn:Investments,196,171,164
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:start-application-CTA,188,169,168
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®:nav-btn:About,180,149,137


##############################################
# Device Breakdown (Other = Desktop*)
##############################################
,Visits
Mobile Device Type,34063
Other,24117
Mobile Phone,9134
Tablet,807
Media Player,3
Set-top Box,2


##############################################
# Entries and Bounce Rate
##############################################
,Entries,Bounce Rate
Page,33422,0.4039255580156783
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®,16303,0.20836655830215298
SB:en:itrade:Scotia itrade mobile application terms and conditions,2255,0.6793791574279379
phoenix:Login,1144,0
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE,1041,0.7915465898174832
SB:en:itrade:Scotia iTRADE® forms library - find all forms here,1030,0.23106796116504855
SB:en:itrade:Special offers & exclusive programs | Scotia iTRADE®,1015,0.8275862068965517
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®,797,0.30112923462986196
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®,744,0.967741935483871
SB:en:itrade:Contact us - customer support | Scotia iTRADE®,597,0.7571189279731994
SB:en:itrade:Scotia iTRADE® iClub - two level membership program | Scotia iTRADE®,588,0.9727891156462585


##############################################
# Marketing Channel Breakdown
##############################################
,Entries,Visits,Bounce Rate
Marketing Channel,34063,34063,0.4109150691365998
Direct,17143,17002,0.5035874701044158
Natural Search,8905,9422,0.31184727681078045
Referring Domains,6672,7438,0.3120503597122302
Session Refresh,934,908,0.4518201284796574
Paid Search,183,155,0.0546448087431694
Display,77,76,0.5714285714285714
Other Campaigns,71,64,0.056338028169014086
email,41,41,0.024390243902439025
Social Networks,23,24,0.5652173913043478
Paid Social Networks,14,14,0.7857142857142857


##############################################
# Page Flow from Home Page
##############################################
Next
Focus,Step 1,Path views
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®,,15862
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®,SB:en:itrade:Scotia iTRADE® forms library - find all forms here,263
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®,SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE,61
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®,SB:en:itrade:Competitive pricing | Scotia iTRADE,56
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®,SB:en:itrade:Contact us - customer support | Scotia iTRADE®,42
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®,SB:en:itrade:Commission-Free ETFs Trading in Canada | Scotia iTRADE®,35
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®,Exits,15173
