#=================================================================
# General info
# Report suite: Scotiabank Prod
"# Date: Feb 27, 2022 - Mar 5, 2022"
#=================================================================


##############################################
# iTrade
##############################################
Official Project Launch day:  Friday 6th August 2021
URL: https://www.scotiaitrade.com/en/home.html
Jira ticket : https://jira.agile.bns/browse/AADF-3107


##############################################
# How to use this Dashboard ?
##############################################
1 This dashboard is divided into multiple panels. All the panels are collapsed to increase the performance when dashboard loads.
"2 To Expand each panel, please look for an ""Left"" arrow next to ""X"" button and click on it."

"Please feel free to make changes to the dashboard, you can save your changes as your own copy. This dashboard will not be affected."
	To save your own copy follow these steps
Click on Project on the top
Click on Save as
Give appropriate name and save.
It will be saved in Workspace section under you profile. you can share your save dashboard too. Just click on share button above.


##############################################
# Read Me to understand more about the Metrics used for analytics
##############################################
Page Views:  Number of time page was loaded.
"Visits: A visit is defined as a sequence of consecutive page views without a 30-minute break, or continuous activity for 12 hours."
"Unique visitor: A unique visitor refers to a visitor who visits a site for the first time within a 2 years period. If visitor clears browser cookies or does not allow cookies, unique visitor count will be incremented every time when page is visited."
"Occurrences: The number of times a specific value is captured, plus the number of page views for which the given value persisted. In other words, Occurrences are sum of page views and page events. Occurrences are available in Analysis Workspace and in Ad Hoc Analysis."
"Bounces: If a visit consists of exactly one hit (ex: coming to web page and leaving without any further action) , the hit is considered a bounce."
Entries: the number of times a given dimension item is captured as the first value in a visit. This metric is helpful when you want to understand more about the first impressions visitors have on your site. Seeing the first values of a dimension can help you understand and optimize the experience a new visitor gets
Bounce Rate (Bounces/Entries): the ratio of visits that contained exactly one hit compared to the number of visits on that page. This metric is calculated using the formula Bounces divided by Entries.
Exits: The 'Exits' metric shows the number of times a given dimension item is captured as the last value in a visit.
Exit Rate: The percentage of traffic to a page for whom that was the last page or piece of content. This metric is calculate using formula Exits divided by Visits


#=================================================================
# iTrade Dashboard - EN
# Report suite: Scotiabank Global
"# Date: Feb 27, 2022 - Mar 5, 2022"
"# Segments: iTrade Hits, en"
# URL: https://www.scotiaitrade.com/en/home.html
# Jira ticket : https://jira.agile.bns/browse/AADF-3107
#=================================================================


##############################################
# Pages Visited
##############################################
,Page Views,Visits,Unique Visitors,Time Spent per Visit (seconds)
Page,73035,50133,30421,139.010411763077
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®,29258,25106,12495,79.3757550606354
SB:en:itrade:Winter Offer | Scotia iTRADE®,14325,12905,10168,69.55996273126581
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®,3711,2916,2381,102.28986746472852
SB:en:itrade:Scotia iTRADE® forms library - find all forms here,2865,2293,1543,304.63257575757575
SB:en:itrade:Winter Offer - Triage,1578,1284,1129,80.46997389033943
SB:en:itrade:Winter Offer for Existing Clients | Scotia iTRADE®,1507,1292,1084,234.4549689440994
SB:en:itrade:Contact us - customer support | Scotia iTRADE®,1291,1151,967,334.27951807228914
SB:en:itrade:Competitive pricing | Scotia iTRADE,1274,1122,951,222.34134615384616
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®,722,548,468,210.61904761904762
SB:en:itrade:Scotia iTRADE® Trading Desk™ - one page trading console,712,617,264,85.72340425531915


##############################################
# URLs Visited
##############################################
,Page Views,Visits,Unique Visitors
Page URL (c19),72472,51524,30528
https://www.scotiaitrade.com/en/home.html,28662,25870,12401
(Low Traffic),6695,5965,4330
https://www.scotiaitrade.com/en/home/learning-centre/forms-library.html,2862,2746,1670
https://www.scotiaitrade.com/en/home/open-trading-account.html,3419,2733,2182
https://www.scotiaitrade.com/en/home/winter-offer.html,2479,2401,2311
https://www.scotiaitrade.com/en/home/winter-offer.html?cid=S1eWINT1121-001,1962,1862,1771
https://www.scotiaitrade.com/en/home/winter-offer-triage.html,1578,1290,1129
https://www.scotiaitrade.com/en/home/pricing-fees.html,1272,1213,996
https://www.scotiaitrade.com/en/home/contact-us.html,1274,1164,974
https://www.scotiaitrade.com/en/home/winter-offer-ec.html,938,863,697


##############################################
# Key CTAs Clicked
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),44170,29768,15357
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®:page top CTA:Sign in,24145,19973,8655
SB:en:itrade:Winter Offer | Scotia iTRADE®:page top CTA:Sign in,1708,1331,984
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:start-application-CTA,1347,1039,962
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®:nav-btn:Accounts,1123,938,735
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page middle CTA:Learn more a,742,644,601
SB:en:itrade:Scotia iTRADE® Trading Desk™ - one page trading console:page top CTA:Sign in,699,587,217
SB:en:itrade:Winter Offer - Triage:page middle CTA:New to iTrade offer details,552,527,508
SB:en:itrade:Winter Offer - Triage:page middle CTA:Existing client offer details,552,502,439
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page top CTA:Sign in,661,495,260
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®:page top CTA:winter off,472,444,403


##############################################
# Device Breakdown (Other = Desktop*)
##############################################
,Visits
Mobile Device Type,51629
Other,35100
Mobile Phone,14894
Tablet,1632
Gaming Console,1
Media Player,1
Set-top Box,1


##############################################
# Entries and Bounce Rate
##############################################
,Entries,Bounce Rate
Page,50890,0.2479465513853409
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®,22987,0.11001870622525775
SB:en:itrade:Winter Offer | Scotia iTRADE®,10950,0.4409132420091324
phoenix:Login,2745,0
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®,1463,0.2966507177033493
SB:en:itrade:Scotia iTRADE® forms library - find all forms here,1020,0.23823529411764705
BNS Home page en,854,0
SB:en:itrade:Winter Offer for Existing Clients | Scotia iTRADE®,721,0.6768377253814147
SB:en:itrade:How are stocks taxed in Canada? | Posts,578,0.9013840830449827
SB:en:itrade:Scotia iTRADE® Trading Desk™ - one page trading console,559,0.044722719141323794
SB:en:itrade:Contact us - customer support | Scotia iTRADE®,537,0.7113594040968343


##############################################
# Marketing Channel Breakdown
##############################################
,Entries,Visits,Bounce Rate
Marketing Channel,51629,51629,0.2567549245579035
Natural Search,22430,23378,0.19415960766830137
Direct,14004,13690,0.3124107397886318
Referring Domains,9630,14132,0.1612668743509865
Session Refresh,2236,2199,0.3953488372093023
Other Campaigns,2080,2089,0.8091346153846154
Display,382,377,0.6151832460732984
email,352,339,0.10227272727272728
